countType,count,recentRound,recentDate,no1,no2,no3,no4
2,7,1161,20250301,20,34,,
2,7,1209,20260131,20,35,,
2,7,1099,20231223,20,38,,
2,7,1099,20231223,20,43,,
2,7,1220,20260418,22,25,,
2,7,1207,20260117,22,27,,
2,7,1031,20220903,22,36,,
2,7,1000,20220129,22,42,,
2,7,1088,20231007,22,44,,
2,7,1207,20260117,22,45,,
2,7,1184,20250809,23,25,,
2,7,1091,20231028,23,30,,
2,7,1184,20250809,23,37,,
2,7,1098,20231216,24,43,,
2,7,1157,20250201,25,26,,
2,7,1199,20251122,25,30,,
2,7,1086,20230923,25,35,,
2,7,1125,20240622,25,40,,
2,7,1018,20220604,25,45,,
2,7,1197,20251108,26,28,,
2,7,1154,20250111,26,32,,
2,7,1198,20251115,26,39,,
2,7,1142,20241019,28,37,,
2,7,1219,20260411,28,39,,
2,7,1099,20231223,28,40,,
2,7,1100,20231230,29,30,,
2,7,1203,20251220,29,35,,
2,7,1046,20221217,29,36,,
2,7,1189,20250913,29,37,,
2,7,1218,20260404,31,42,,
2,7,1115,20240413,32,34,,
2,7,1152,20241228,32,35,,
2,7,1062,20230408,32,40,,
2,7,1072,20230617,32,43,,
2,7,1035,20221001,35,41,,
2,7,1136,20240907,35,42,,
2,7,1208,20260124,36,42,,
2,7,1089,20231014,37,42,,
2,7,1089,20231014,37,43,,
2,6,1200,20251129,1,20,,
2,6,1135,20240831,1,33,,
2,6,967,20210612,1,37,,
2,6,967,20210612,1,40,,
2,6,792,20180203,2,7,,
2,6,1186,20250823,2,23,,
2,6,1049,20230107,3,5,,
2,6,1206,20260110,3,17,,
2,6,1203,20251220,3,29,,
2,6,1188,20250906,4,19,,
2,6,1144,20241102,4,34,,
2,6,1212,20260221,5,8,,
2,6,1139,20240928,5,15,,
2,6,1202,20251213,5,33,,
2,6,1091,20231028,6,23,,
2,6,1203,20251220,6,29,,
2,6,1121,20240525,6,31,,
2,6,1178,20250628,6,44,,
2,6,1083,20230902,7,14,,
2,6,1181,20250719,8,14,,
2,6,1154,20250111,8,22,,
2,6,1186,20250823,8,23,,
2,6,1124,20240615,8,34,,
2,6,1142,20241019,8,37,,
2,6,1193,20251011,9,16,,
2,6,1064,20230422,9,22,,
2,6,1172,20250517,9,40,,
2,6,1172,20250517,9,42,,
2,6,1143,20241026,10,17,,
2,6,1114,20240406,10,32,,
2,6,1207,20260117,10,45,,
2,6,1145,20241109,11,31,,
2,6,1213,20260228,11,38,,
2,6,1146,20241116,11,40,,
2,6,1098,20231216,12,16,,
2,6,1019,20220611,13,17,,
2,6,1148,20241130,13,22,,
2,6,1186,20250823,13,23,,
2,6,1174,20250531,14,17,,
2,6,1148,20241130,16,22,,
2,6,1116,20240420,17,31,,
2,6,1206,20260110,17,42,,
2,6,1164,20250322,18,25,,
2,6,1091,20231028,20,23,,
2,6,1168,20250419,21,24,,
2,6,1063,20230415,22,23,,
2,6,1185,20250816,22,29,,
2,6,1094,20231118,22,40,,
2,6,1166,20250405,23,29,,
2,6,1115,20240413,23,32,,
2,6,1220,20260418,25,34,,
2,6,1164,20250322,25,39,,
2,6,1212,20260221,25,44,,
2,6,1187,20250830,26,37,,
2,6,1112,20240323,26,44,,
2,6,1214,20260307,27,30,,
2,6,1158,20250208,27,32,,
2,6,1218,20260404,28,32,,
2,6,1128,20240713,28,33,,
2,6,1158,20250208,32,37,,
2,6,1222,20260502,32,41,,
2,6,1195,20251025,34,36,,
2,6,1192,20251004,36,40,,
2,6,981,20210918,36,43,,
2,6,1169,20250426,39,42,,
2,6,1035,20221001,41,42,,
2,6,1215,20260314,44,45,,
2,5,1173,20250524,1,30,,
2,5,1205,20260103,1,31,,
2,5,1151,20241221,2,3,,
2,5,971,20210710,2,18,,
2,5,1018,20220604,3,25,,
2,5,1175,20250607,4,6,,
2,5,1183,20250802,4,36,,
2,5,1126,20240629,5,9,,
2,5,1169,20250426,5,24,,
2,5,1213,20260228,5,25,,
2,5,1202,20251213,5,40,,
2,5,1175,20250607,6,8,,
2,5,1193,20251011,6,9,,
2,5,975,20210807,7,8,,
2,5,1197,20251108,7,43,,
2,5,1150,20241214,8,9,,
2,5,1119,20240511,9,20,,
2,5,1176,20250614,9,21,,
2,5,1008,20220326,9,31,,
2,5,1222,20260502,11,22,,
2,5,1058,20230311,11,23,,
2,5,1129,20240720,11,34,,
2,5,1178,20250628,11,43,,
2,5,1144,20241102,15,26,,
2,5,1219,20260411,15,39,,
2,5,1209,20260131,17,20,,
2,5,1222,20260502,17,32,,
2,5,1146,20241116,17,40,,
2,5,1222,20260502,17,41,,
2,5,1188,20250906,19,22,,
2,5,1162,20250308,20,22,,
2,5,1157,20250201,20,26,,
2,5,1209,20260131,20,37,,
2,5,1099,20231223,20,40,,
2,5,1088,20231007,22,39,,
2,5,1220,20260418,22,43,,
2,5,1211,20260214,23,26,,
2,5,1067,20230513,23,33,,
2,5,1199,20251122,24,25,,
2,5,1169,20250426,24,26,,
2,5,1212,20260221,25,41,,
2,5,1166,20250405,25,42,,
2,5,898,20200215,28,35,,
2,5,1121,20240525,32,44,,
2,5,1172,20250517,40,42,,
2,4,1197,20251108,1,5,,
2,4,1069,20230527,1,22,,
2,4,1182,20250726,1,25,,
2,4,1019,20220611,4,13,,
2,4,1117,20240427,4,30,,
2,4,1115,20240413,7,32,,
2,4,1196,20251101,8,12,,
2,4,1154,20250111,8,26,,
2,4,1138,20240921,19,20,,
2,4,985,20211016,21,23,,
2,4,1193,20251011,24,28,,
2,4,933,20201017,27,31,,
2,4,1195,20251025,27,34,,
2,4,1100,20231230,29,43,,
2,3,1200,20251129,1,32,,
2,3,1047,20221224,2,40,,
2,3,1129,20240720,5,10,,
2,3,1213,20260228,5,36,,
2,3,883,20191102,9,32,,
2,3,1205,20260103,23,41,,
2,3,1185,20250816,29,32,,
2,2,713,20160730,5,19,,
2,2,804,20180428,10,26,,
2,1,699,20160423,4,21,,
2,1,1020,20220618,29,41,,
3,7,1171,20250510,6,11,17.0,
3,7,1198,20251115,30,39,41.0,
3,6,1149,20241207,8,19,21.0,
3,6,1215,20260314,15,19,21.0,
3,6,1176,20250614,21,30,35.0,
3,5,1220,20260418,2,25,28.0,
3,5,1148,20241130,3,15,22.0,
3,5,1216,20260321,3,23,24.0,
3,5,1195,20251025,3,33,36.0,
3,5,1137,20240914,4,9,33.0,
3,5,1178,20250628,5,6,11.0,
3,5,1221,20260425,6,13,28.0,
3,5,1201,20251206,7,9,24.0,
3,5,1190,20250920,7,19,23.0,
3,5,1190,20250920,7,19,26.0,
3,5,1165,20250329,7,29,38.0,
3,5,1181,20250719,8,20,33.0,
3,5,825,20180922,8,21,31.0,
3,5,930,20200926,8,38,39.0,
3,5,1155,20250118,10,16,38.0,
3,5,1021,20220625,12,15,24.0,
3,5,1029,20220820,12,30,39.0,
3,5,1161,20250301,12,34,42.0,
3,5,1221,20260425,13,28,36.0,
3,5,1125,20240622,14,33,40.0,
3,5,931,20201003,15,25,43.0,
3,5,1199,20251122,16,25,31.0,
3,5,989,20211113,17,21,27.0,
3,5,1215,20260314,19,21,45.0,
3,5,1013,20220430,21,26,36.0,
3,5,1087,20230930,21,34,44.0,
3,5,1156,20250125,30,31,41.0,
3,4,1200,20251129,1,2,16.0,
3,4,812,20180623,1,3,12.0,
3,4,1206,20260110,1,3,27.0,
3,4,1106,20240210,1,4,29.0,
3,4,1210,20260207,1,7,38.0,
3,4,1119,20240511,1,9,12.0,
3,4,1210,20260207,1,9,38.0,
3,4,1096,20231202,1,12,23.0,
3,4,1096,20231202,1,12,43.0,
3,4,1019,20220611,1,17,39.0,
3,4,954,20210313,1,26,41.0,
3,4,1219,20260411,1,39,45.0,
3,4,922,20200801,2,6,13.0,
3,4,1186,20250823,2,13,16.0,
3,4,1186,20250823,2,13,28.0,
3,4,944,20210102,2,16,19.0,
3,4,950,20210213,3,4,28.0,
3,4,1148,20241130,3,6,22.0,
3,4,1122,20240601,3,6,30.0,
3,4,1203,20251220,3,6,39.0,
3,4,873,20190824,3,12,13.0,
3,4,817,20180728,3,12,43.0,
3,4,1194,20251018,3,13,24.0,
3,4,1194,20251018,3,13,33.0,
3,4,1179,20250705,3,16,44.0,
3,4,1033,20220917,3,20,44.0,
3,4,1110,20240309,3,22,41.0,
3,4,1144,20241102,3,26,34.0,
3,4,1124,20240615,3,30,33.0,
3,4,1111,20240316,3,33,45.0,
3,4,1055,20230218,4,12,14.0,
3,4,1137,20240914,4,12,33.0,
3,4,1200,20251129,4,20,32.0,
3,4,1079,20230805,4,24,45.0,
3,4,1068,20230520,4,26,33.0,
3,4,1213,20260228,5,11,27.0,
3,4,1030,20220827,5,11,29.0,
3,4,1169,20250426,5,12,26.0,
3,4,1169,20250426,5,12,39.0,
3,4,901,20200307,5,18,23.0,
3,4,1202,20251213,5,37,40.0,
3,4,1171,20250510,6,7,12.0,
3,4,1132,20240810,6,7,19.0,
3,4,1165,20250329,6,7,38.0,
3,4,1032,20220910,6,12,19.0,
3,4,963,20210515,6,12,34.0,
3,4,1107,20240217,6,14,41.0,
3,4,1105,20240203,6,16,37.0,
3,4,857,20190504,6,16,38.0,
3,4,1048,20221231,6,17,21.0,
3,4,1203,20251220,6,18,35.0,
3,4,1073,20230624,6,18,38.0,
3,4,1135,20240831,6,19,21.0,
3,4,1132,20240810,6,19,41.0,
3,4,1045,20221210,6,21,41.0,
3,4,1185,20250816,6,22,32.0,
3,4,1208,20260124,6,27,38.0,
3,4,1221,20260425,6,28,30.0,
3,4,1073,20230624,6,28,38.0,
3,4,1208,20260124,6,36,38.0,
3,4,967,20210612,6,37,38.0,
3,4,1201,20251206,7,9,35.0,
3,4,1171,20250510,7,11,17.0,
3,4,1110,20240309,7,11,41.0,
3,4,929,20200919,7,12,15.0,
3,4,1115,20240413,7,12,23.0,
3,4,1160,20250222,7,13,18.0,
3,4,1160,20250222,7,13,45.0,
3,4,986,20211023,7,16,41.0,
3,4,1085,20230916,7,18,38.0,
3,4,1190,20250920,7,19,45.0,
3,4,1059,20230318,7,22,34.0,
3,4,909,20200502,7,24,34.0,
3,4,1104,20240127,7,30,38.0,
3,4,1108,20240224,7,37,44.0,
3,4,975,20210807,8,17,24.0,
3,4,947,20210123,8,17,27.0,
3,4,1150,20241214,8,18,45.0,
3,4,943,20201226,8,36,45.0,
3,4,1153,20250104,9,10,13.0,
3,4,929,20200919,9,12,23.0,
3,4,1117,20240427,9,33,36.0,
3,4,1168,20250419,9,33,37.0,
3,4,1001,20220205,10,12,42.0,
3,4,1155,20250118,10,16,19.0,
3,4,1143,20241026,10,16,28.0,
3,4,1192,20251004,10,16,36.0,
3,4,1214,20260307,10,19,33.0,
3,4,1140,20241005,10,22,31.0,
3,4,1093,20231111,10,35,43.0,
3,4,1174,20250531,11,14,36.0,
3,4,1066,20230506,11,16,21.0,
3,4,1066,20230506,11,19,21.0,
3,4,970,20210703,11,21,36.0,
3,4,961,20210501,11,29,33.0,
3,4,1176,20250614,11,30,35.0,
3,4,1088,20231007,11,30,44.0,
3,4,1144,20241102,12,15,34.0,
3,4,942,20201219,12,18,42.0,
3,4,1115,20240413,12,23,34.0,
3,4,1169,20250426,12,24,39.0,
3,4,1098,20231216,12,24,41.0,
3,4,1103,20240120,12,29,44.0,
3,4,1196,20251101,12,29,45.0,
3,4,1084,20230909,12,33,42.0,
3,4,1137,20240914,12,33,45.0,
3,4,951,20210220,12,39,43.0,
3,4,1102,20240113,13,14,26.0,
3,4,1215,20260314,13,21,44.0,
3,4,995,20211225,13,29,39.0,
3,4,1026,20220730,13,31,41.0,
3,4,995,20211225,13,38,39.0,
3,4,1184,20250809,14,23,37.0,
3,4,1184,20250809,14,31,37.0,
3,4,1078,20230729,14,36,38.0,
3,4,1116,20240420,15,17,25.0,
3,4,744,20170304,15,21,34.0,
3,4,1045,20221210,15,21,41.0,
3,4,959,20210417,15,24,41.0,
3,4,1214,20260307,15,27,33.0,
3,4,1139,20240928,15,30,37.0,
3,4,1137,20240914,15,33,45.0,
3,4,1016,20220521,15,34,42.0,
3,4,970,20210703,16,21,28.0,
3,4,1179,20250705,16,24,44.0,
3,4,1080,20230812,16,31,36.0,
3,4,1155,20250118,16,37,38.0,
3,4,989,20211113,17,18,21.0,
3,4,1164,20250322,17,18,23.0,
3,4,1052,20230128,17,27,35.0,
3,4,1183,20250802,17,27,36.0,
3,4,948,20210130,18,30,41.0,
3,4,1160,20250222,18,39,45.0,
3,4,1130,20240727,19,21,25.0,
3,4,1190,20250920,19,23,45.0,
3,4,1108,20240224,19,39,44.0,
3,4,1146,20241116,19,40,43.0,
3,4,1047,20221224,20,33,44.0,
3,4,964,20210522,21,39,43.0,
3,4,983,20211002,23,35,43.0,
3,4,1060,20230325,24,33,38.0,
3,4,1165,20250329,27,29,38.0,
3,4,1170,20250503,28,34,42.0,
3,4,1099,20231223,28,38,43.0,
3,4,1218,20260404,28,42,45.0,
3,4,868,20190720,28,43,44.0,
3,4,1196,20251101,29,40,45.0,
3,4,1122,20240601,30,34,35.0,
3,4,1088,20231007,30,39,44.0,
3,4,1156,20250125,30,41,45.0,
3,4,1082,20230826,32,34,42.0,
3,4,1202,20251213,33,37,40.0,
3,4,1060,20230325,33,38,45.0,
3,3,1131,20240803,1,2,38.0,
3,3,1219,20260411,1,2,39.0,
3,3,994,20211218,1,3,24.0,
3,3,1206,20260110,1,3,42.0,
3,3,917,20200627,1,3,43.0,
3,3,1205,20260103,1,4,16.0,
3,3,1205,20260103,1,4,23.0,
3,3,1019,20220611,1,4,39.0,
3,3,1205,20260103,1,4,41.0,
3,3,1106,20240210,1,4,45.0,
3,3,1135,20240831,1,6,19.0,
3,3,1074,20230701,1,6,28.0,
3,3,1131,20240803,1,6,38.0,
3,3,1032,20220910,1,6,42.0,
3,3,765,20170729,1,8,42.0,
3,3,943,20201226,1,8,45.0,
3,3,1081,20230819,1,9,23.0,
3,3,1011,20220416,1,9,26.0,
3,3,999,20220122,1,9,28.0,
3,3,1153,20250104,1,10,13.0,
3,3,1069,20230527,1,10,28.0,
3,3,974,20210731,1,11,39.0,
3,3,1032,20220910,1,12,42.0,
3,3,1153,20250104,1,13,44.0,
3,3,893,20200111,1,15,23.0,
3,3,978,20210828,1,15,42.0,
3,3,1205,20260103,1,16,23.0,
3,3,1081,20230819,1,16,38.0,
3,3,1210,20260207,1,17,27.0,
3,3,1069,20230527,1,18,28.0,
3,3,1032,20220910,1,19,42.0,
3,3,1081,20230819,1,23,24.0,
3,3,874,20190831,1,23,42.0,
3,3,1096,20231202,1,23,43.0,
3,3,994,20211218,1,24,27.0,
3,3,1197,20251108,1,26,28.0,
3,3,994,20211218,1,27,35.0,
3,3,1182,20250726,1,28,31.0,
3,3,1074,20230701,1,28,41.0,
3,3,874,20190831,1,28,42.0,
3,3,1197,20251108,1,28,43.0,
3,3,1219,20260411,1,28,45.0,
3,3,966,20210605,1,29,37.0,
3,3,1106,20240210,1,29,45.0,
3,3,1173,20250524,1,30,35.0,
3,3,1153,20250104,1,35,44.0,
3,3,959,20210417,1,40,41.0,
3,3,1200,20251129,2,4,32.0,
3,3,872,20190817,2,4,43.0,
3,3,1036,20221008,2,5,32.0,
3,3,915,20200613,2,6,11.0,
3,3,878,20190928,2,6,16.0,
3,3,971,20210710,2,6,17.0,
3,3,1039,20221029,2,6,19.0,
3,3,971,20210710,2,6,26.0,
3,3,1131,20240803,2,6,27.0,
3,3,1186,20250823,2,8,28.0,
3,3,724,20161015,2,8,33.0,
3,3,1142,20241019,2,8,37.0,
3,3,1142,20241019,2,8,41.0,
3,3,977,20210821,2,9,10.0,
3,3,977,20210821,2,10,22.0,
3,3,1030,20220827,2,11,17.0,
3,3,840,20190105,2,11,28.0,
3,3,974,20210731,2,11,39.0,
3,3,1161,20250301,2,12,24.0,
3,3,1161,20250301,2,12,34.0,
3,3,968,20210619,2,12,39.0,
3,3,965,20210529,2,13,25.0,
3,3,965,20210529,2,13,29.0,
3,3,1037,20221015,2,14,22.0,
3,3,1037,20221015,2,15,22.0,
3,3,1200,20251129,2,16,32.0,
3,3,974,20210731,2,16,39.0,
3,3,1030,20220827,2,17,24.0,
3,3,922,20200801,2,17,27.0,
3,3,971,20210710,2,18,21.0,
3,3,753,20170506,2,19,24.0,
3,3,792,20180203,2,19,25.0,
3,3,1000,20220129,2,19,32.0,
3,3,1039,20221029,2,19,36.0,
3,3,1039,20221029,2,19,39.0,
3,3,1161,20250301,2,20,34.0,
3,3,1220,20260418,2,22,25.0,
3,3,1036,20221008,2,22,32.0,
3,3,990,20211120,2,25,36.0,
3,3,837,20181215,2,25,45.0,
3,3,920,20200718,2,26,43.0,
3,3,1037,20221015,2,27,33.0,
3,3,1219,20260411,2,28,45.0,
3,3,872,20190817,2,30,33.0,
3,3,1036,20221008,2,32,45.0,
3,3,920,20200718,2,33,34.0,
3,3,1145,20241109,2,33,37.0,
3,3,724,20161015,2,33,41.0,
3,3,1163,20250315,2,33,43.0,
3,3,1145,20241109,2,33,44.0,
3,3,1220,20260418,2,34,43.0,
3,3,1209,20260131,2,35,37.0,
3,3,1142,20241019,2,37,41.0,
3,3,1188,20250906,3,4,12.0,
3,3,1203,20251220,3,6,35.0,
3,3,1171,20250510,3,7,11.0,
3,3,1083,20230902,3,7,14.0,
3,3,888,20191207,3,7,31.0,
3,3,994,20211218,3,8,27.0,
3,3,1175,20250607,3,8,42.0,
3,3,839,20181229,3,9,12.0,
3,3,1134,20240824,3,9,13.0,
3,3,1117,20240427,3,9,33.0,
3,3,864,20190622,3,10,13.0,
3,3,1216,20260321,3,10,23.0,
3,3,1216,20260321,3,10,24.0,
3,3,831,20181103,3,10,31.0,
3,3,984,20211009,3,10,36.0,
3,3,1060,20230325,3,10,38.0,
3,3,1144,20241102,3,12,26.0,
3,3,1043,20221126,3,12,31.0,
3,3,1194,20251018,3,13,15.0,
3,3,1148,20241130,3,13,16.0,
3,3,1194,20251018,3,13,37.0,
3,3,1170,20250503,3,13,38.0,
3,3,1216,20260321,3,14,15.0,
3,3,812,20180623,3,14,16.0,
3,3,1216,20260321,3,15,24.0,
3,3,1195,20251025,3,15,33.0,
3,3,1148,20241130,3,16,22.0,
3,3,1179,20250705,3,16,24.0,
3,3,905,20200404,3,16,38.0,
3,3,1179,20250705,3,16,40.0,
3,3,1177,20250621,3,16,43.0,
3,3,1099,20231223,3,20,28.0,
3,3,1049,20230107,3,21,37.0,
3,3,1083,20230902,3,22,38.0,
3,3,994,20211218,3,24,27.0,
3,3,1194,20251018,3,24,33.0,
3,3,1159,20250215,3,27,38.0,
3,3,1170,20250503,3,28,38.0,
3,3,1124,20240615,3,30,34.0,
3,3,1218,20260404,3,31,32.0,
3,3,1218,20260404,3,32,45.0,
3,3,1195,20251025,3,33,34.0,
3,3,1194,20251018,3,33,37.0,
3,3,1170,20250503,3,34,38.0,
3,3,924,20200815,3,34,43.0,
3,3,1170,20250503,3,38,42.0,
3,3,1218,20260404,3,42,45.0,
3,3,911,20200516,4,5,12.0,
3,3,938,20201121,4,8,16.0,
3,3,1079,20230805,4,8,18.0,
3,3,740,20170204,4,8,19.0,
3,3,1175,20250607,4,8,32.0,
3,3,935,20201031,4,10,20.0,
3,3,928,20200912,4,10,28.0,
3,3,1191,20250927,4,11,12.0,
3,3,1191,20250927,4,11,20.0,
3,3,939,20201128,4,11,28.0,
3,3,1222,20260502,4,11,41.0,
3,3,1188,20250906,4,12,22.0,
3,3,952,20210227,4,12,24.0,
3,3,976,20210814,4,12,25.0,
3,3,1188,20250906,4,12,27.0,
3,3,1137,20240914,4,12,45.0,
3,3,1019,20220611,4,13,39.0,
3,3,976,20210814,4,14,37.0,
3,3,950,20210213,4,15,22.0,
3,3,1200,20251129,4,16,20.0,
3,3,905,20200404,4,16,40.0,
3,3,892,20200104,4,18,26.0,
3,3,1089,20231014,4,18,37.0,
3,3,752,20170429,4,20,43.0,
3,3,935,20201031,4,20,44.0,
3,3,1222,20260502,4,22,41.0,
3,3,955,20210320,4,23,33.0,
3,3,952,20210227,4,24,33.0,
3,3,990,20211120,4,25,37.0,
3,3,881,20191019,4,27,32.0,
3,3,939,20201128,4,28,45.0,
3,3,1003,20220219,4,29,39.0,
3,3,1175,20250607,4,32,42.0,
3,3,1079,20230805,4,37,45.0,
3,3,1106,20240210,4,42,45.0,
3,3,1178,20250628,5,6,27.0,
3,3,830,20181027,5,6,37.0,
3,3,830,20181027,5,6,38.0,
3,3,1178,20250628,5,6,44.0,
3,3,1157,20250201,5,7,12.0,
3,3,1157,20250201,5,7,20.0,
3,3,1197,20251108,5,7,26.0,
3,3,1126,20240629,5,9,11.0,
3,3,841,20190112,5,11,14.0,
3,3,1129,20240720,5,11,17.0,
3,3,841,20190112,5,11,33.0,
3,3,1213,20260228,5,11,38.0,
3,3,1178,20250628,5,11,44.0,
3,3,1022,20220702,5,11,45.0,
3,3,1028,20220813,5,12,13.0,
3,3,968,20210619,5,12,14.0,
3,3,1169,20250426,5,12,24.0,
3,3,1157,20250201,5,12,25.0,
3,3,1026,20220730,5,12,32.0,
3,3,1202,20251213,5,12,33.0,
3,3,1202,20251213,5,12,37.0,
3,3,1169,20250426,5,12,42.0,
3,3,1049,20230107,5,13,21.0,
3,3,787,20171230,5,13,28.0,
3,3,1187,20250830,5,13,37.0,
3,3,873,20190824,5,13,39.0,
3,3,911,20200516,5,14,32.0,
3,3,1042,20221119,5,14,34.0,
3,3,911,20200516,5,14,42.0,
3,3,1042,20221119,5,15,23.0,
3,3,1042,20221119,5,15,34.0,
3,3,876,20190914,5,16,21.0,
3,3,1030,20220827,5,17,29.0,
3,3,1129,20240720,5,17,34.0,
3,3,1173,20250524,5,18,20.0,
3,3,1173,20250524,5,18,30.0,
3,3,1173,20250524,5,18,35.0,
3,3,1012,20220423,5,18,45.0,
3,3,767,20170812,5,20,42.0,
3,3,1042,20221119,5,23,34.0,
3,3,1052,20230128,5,26,38.0,
3,3,1213,20260228,5,27,38.0,
3,3,846,20190216,5,30,43.0,
3,3,1026,20220730,5,31,32.0,
3,3,876,20190914,5,34,42.0,
3,3,1171,20250510,6,7,11.0,
3,3,1171,20250510,6,7,17.0,
3,3,1094,20231118,6,7,22.0,
3,3,1132,20240810,6,7,28.0,
3,3,1101,20240106,6,7,36.0,
3,3,1132,20240810,6,7,41.0,
3,3,1064,20230422,6,9,18.0,
3,3,857,20190504,6,10,34.0,
3,3,1078,20230729,6,10,38.0,
3,3,996,20220101,6,11,15.0,
3,3,1178,20250628,6,11,44.0,
3,3,1171,20250510,6,12,17.0,
3,3,1180,20250712,6,12,37.0,
3,3,1032,20220910,6,12,42.0,
3,3,1148,20241130,6,13,16.0,
3,3,922,20200801,6,13,27.0,
3,3,1221,20260425,6,13,30.0,
3,3,967,20210612,6,13,40.0,
3,3,1045,20221210,6,14,21.0,
3,3,1148,20241130,6,15,22.0,
3,3,1193,20251011,6,16,19.0,
3,3,1193,20251011,6,16,28.0,
3,3,1041,20221112,6,17,18.0,
3,3,1185,20250816,6,17,28.0,
3,3,971,20210710,6,18,21.0,
3,3,1221,20260425,6,18,30.0,
3,3,807,20180519,6,18,34.0,
3,3,1132,20240810,6,19,34.0,
3,3,1032,20220910,6,19,42.0,
3,3,1074,20230701,6,20,27.0,
3,3,1091,20231028,6,20,28.0,
3,3,869,20190727,6,20,39.0,
3,3,1066,20230506,6,21,32.0,
3,3,1122,20240601,6,21,34.0,
3,3,1122,20240601,6,21,35.0,
3,3,964,20210522,6,21,36.0,
3,3,913,20200530,6,21,37.0,
3,3,1048,20221231,6,21,39.0,
3,3,1064,20230422,6,22,35.0,
3,3,1031,20220903,6,22,36.0,
3,3,1125,20240622,6,25,33.0,
3,3,1074,20230701,6,27,28.0,
3,3,1132,20240810,6,28,34.0,
3,3,1122,20240601,6,30,34.0,
3,3,1208,20260124,6,30,38.0,
3,3,1121,20240525,6,31,38.0,
3,3,1105,20240203,6,34,37.0,
3,3,1031,20220903,6,35,36.0,
3,3,1208,20260124,6,36,42.0,
3,3,1105,20240203,6,37,39.0,
3,3,1180,20250712,6,37,40.0,
3,3,1180,20250712,6,37,41.0,
3,3,964,20210522,6,38,39.0,
3,3,1165,20250329,6,38,45.0,
3,3,1176,20250614,7,9,11.0,
3,3,1210,20260207,7,9,17.0,
3,3,1190,20250920,7,9,19.0,
3,3,1190,20250920,7,9,23.0,
3,3,1210,20260207,7,9,27.0,
3,3,1210,20260207,7,9,38.0,
3,3,1140,20241005,7,10,31.0,
3,3,1140,20241005,7,10,38.0,
3,3,1171,20250510,7,11,12.0,
3,3,979,20210904,7,11,16.0,
3,3,1176,20250614,7,11,21.0,
3,3,979,20210904,7,11,33.0,
3,3,1176,20250614,7,11,35.0,
3,3,1055,20230218,7,12,22.0,
3,3,1157,20250201,7,12,26.0,
3,3,921,20200725,7,12,28.0,
3,3,1115,20240413,7,12,34.0,
3,3,918,20200704,7,12,38.0,
3,3,1028,20220813,7,13,35.0,
3,3,1160,20250222,7,13,36.0,
3,3,1160,20250222,7,13,39.0,
3,3,1177,20250621,7,15,43.0,
3,3,900,20200229,7,16,38.0,
3,3,1038,20221022,7,16,44.0,
3,3,1085,20230916,7,17,18.0,
3,3,1210,20260207,7,17,38.0,
3,3,1085,20230916,7,17,44.0,
3,3,1092,20231104,7,18,19.0,
3,3,1134,20240824,7,19,24.0,
3,3,1092,20231104,7,19,33.0,
3,3,902,20200314,7,19,36.0,
3,3,1176,20250614,7,21,35.0,
3,3,975,20210807,7,22,24.0,
3,3,1140,20241005,7,22,31.0,
3,3,1055,20230218,7,22,33.0,
3,3,1031,20220903,7,22,36.0,
3,3,953,20210306,7,22,37.0,
3,3,1094,20231118,7,22,40.0,
3,3,1201,20251206,7,24,27.0,
3,3,1201,20251206,7,24,36.0,
3,3,1172,20250517,7,24,44.0,
3,3,1046,20221217,7,25,36.0,
3,3,1141,20241012,7,26,35.0,
3,3,1165,20250329,7,27,29.0,
3,3,1147,20241123,7,27,37.0,
3,3,1210,20260207,7,27,38.0,
3,3,1038,20221022,7,27,44.0,
3,3,1132,20240810,7,28,41.0,
3,3,739,20170128,7,29,33.0,
3,3,909,20200502,7,29,34.0,
3,3,1046,20221217,7,29,35.0,
3,3,1176,20250614,7,30,35.0,
3,3,1004,20220226,7,30,39.0,
3,3,888,20191207,7,31,34.0,
3,3,1140,20241005,7,31,38.0,
3,3,757,20170603,7,33,44.0,
3,3,888,20191207,7,34,38.0,
3,3,1201,20251206,7,35,36.0,
3,3,1108,20240224,7,37,39.0,
3,3,1085,20230916,7,38,44.0,
3,3,1108,20240224,7,39,44.0,
3,3,1217,20260328,8,10,31.0,
3,3,1007,20220319,8,11,16.0,
3,3,1186,20250823,8,13,28.0,
3,3,1057,20230304,8,13,40.0,
3,3,1057,20230304,8,13,45.0,
3,3,1174,20250531,8,14,36.0,
3,3,1174,20250531,8,14,39.0,
3,3,1196,20251101,8,15,45.0,
3,3,1204,20251227,8,16,28.0,
3,3,1204,20251227,8,16,31.0,
3,3,1174,20250531,8,17,39.0,
3,3,887,20191130,8,17,45.0,
3,3,1079,20230805,8,18,24.0,
3,3,1150,20241214,8,18,39.0,
3,3,1149,20241207,8,19,32.0,
3,3,1149,20241207,8,19,36.0,
3,3,1217,20260328,8,20,29.0,
3,3,1007,20220319,8,21,25.0,
3,3,1149,20241207,8,21,36.0,
3,3,930,20200926,8,21,38.0,
3,3,930,20200926,8,21,39.0,
3,3,1154,20250111,8,22,38.0,
3,3,1005,20220305,8,24,27.0,
3,3,994,20211218,8,24,35.0,
3,3,1212,20260221,8,25,44.0,
3,3,1057,20230304,8,27,40.0,
3,3,1095,20231125,8,28,40.0,
3,3,1217,20260328,8,29,31.0,
3,3,1084,20230909,8,29,33.0,
